,id_entrega,tiempo,sin_pesar,pesados,p_aciertos,velocidad,p_aceptacion,score_recolector,seniority_BEGINNER,seniority_INTERMEDIATE,seniority_REVIEW,distancia,lunes,martes,miercoles,jueves,viernes,sabado,hora
1398,1,48.703058,4.0,0.0,0.8625,3.17,0.9524,4.78,0,1,0,0.896179201618687,0,0,0,1,0,0,0
1399,1,94.007182,4.0,0.0,0.8428,1.43,0.88,4.84,0,0,0,4.125858987931794,0,0,0,1,0,0,0
1400,0,85.855482,8.0,1.0,0.7672,2.03,0.88,4.83,0,1,0,1.6019463360551431,0,0,0,1,0,0,1
1401,0,78.226663,3.0,0.0,0.8831,1.79,1.0,4.92,0,0,0,1.9163743384757848,0,0,0,1,0,0,1
1402,1,96.701016,25.0,2.0,0.8442,1.23,1.0,4.84,0,0,0,2.861545821313976,0,0,0,1,0,0,1
1403,0,49.265343,10.0,0.0,0.8743,1.28,0.96,4.88,0,0,0,3.1978720581107245,0,0,0,1,0,0,1
1404,1,55.682207,6.0,0.0,0.8606,1.57,1.0,4.64,0,0,0,1.3180135984969013,0,0,0,1,0,0,1
1405,0,50.092097,3.0,7.0,0.9226,1.55,1.0,4.88,0,0,0,0.47648336446046663,0,0,0,1,0,0,1
1406,1,139.557467,23.0,15.0,0.8639,1.6,1.0,4.92,0,0,0,3.4759425061786993,0,0,0,1,0,0,1
1407,1,112.751902,16.0,3.0,0.9062,1.89,0.96,4.68,0,0,0,2.0479512086284437,0,0,0,1,0,0,1
1408,0,73.326291,15.0,0.0,0.8645,1.18,0.96,4.6,0,0,0,1.632820698671529,0,0,0,1,0,0,1
1409,1,75.324156,18.0,8.0,0.8887,1.55,0.96,4.72,0,0,0,2.835564630233551,0,0,0,1,0,0,1
1410,0,80.033811,12.0,6.0,0.8272,1.29,1.0,4.76,0,0,0,0.7594051074329696,0,0,0,1,0,0,1
1411,1,42.423914,5.0,0.0,0.8270000000000001,2.13,1.0,4.92,0,0,1,5.630280620655696,0,0,0,1,0,0,1
1412,1,84.947432,14.0,9.0,0.8556,1.5,0.96,4.72,0,0,0,1.0907111082555163,0,0,0,1,0,0,1
1413,1,72.021378,6.0,0.0,0.8809999999999999,2.4,1.0,4.71,0,1,0,0.9822570980056284,0,0,0,1,0,0,1
1414,0,115.186079,18.0,15.0,0.8874,1.57,1.0,4.8,0,0,0,1.33749141460947,0,0,0,1,0,0,1
1415,1,112.216661,22.0,18.0,0.8599,1.5,1.0,4.84,0,0,0,1.3041643425663234,0,0,0,1,0,0,1
1417,0,83.286471,8.0,1.0,0.8542,1.23,1.0,4.96,0,1,0,1.1957041739867296,0,0,0,1,0,0,1
1418,0,54.054023,5.0,0.0,0.8497,3.0,1.0,4.92,0,1,0,3.347559343462336,0,0,0,1,0,0,1
1419,0,85.022308,23.0,5.0,0.877,1.31,1.0,4.64,0,0,0,0.7829710847335303,0,0,0,1,0,0,1
1421,0,49.287467,3.0,0.0,0.8567,2.23,0.92,4.88,0,1,0,2.0555868260551526,0,0,0,1,0,0,1
1422,0,136.648616,16.0,0.0,0.8524,1.33,0.84,4.96,0,0,1,5.686352812913757,0,0,0,1,0,0,1
1423,1,178.522256,36.0,10.0,0.8231,1.58,1.0,4.84,0,0,0,0.9747206377287352,0,0,0,1,0,0,0
1424,0,92.853215,2.0,0.0,0.8406,2.07,0.88,5.0,0,1,0,4.39524856706974,0,0,0,1,0,0,1
1425,0,93.171399,25.0,3.0,0.8699,1.59,0.96,4.72,0,0,0,0.4928126252606061,0,0,0,1,0,0,1
1427,1,76.097331,11.0,1.0,0.8582,1.48,0.96,4.6,0,0,0,0.5102047047059403,0,0,0,1,0,0,1
1428,1,66.656778,6.0,0.0,0.948,1.67,1.0,4.84,0,0,0,0.5509974232217496,0,0,0,1,0,0,1
1429,0,59.242633,14.0,1.0,0.8712,2.13,1.0,4.8,0,1,0,1.5347092468602181,0,0,0,1,0,0,1
1430,0,85.937108,10.0,3.0,0.8827,2.36,0.88,4.8,0,1,0,0.626076399061139,0,0,0,1,0,0,1
1431,0,96.534513,22.0,1.0,0.8442,1.87,0.92,4.76,0,0,0,1.6569534453481454,0,0,0,1,0,0,1
1432,0,45.649009,1.0,0.0,0.84,2.4,0.96,4.72,0,1,0,1.3114247398762544,0,0,0,1,0,0,1
1433,1,75.296214,11.0,0.0,0.8571,1.24,1.0,4.76,0,0,0,1.7671824781324141,0,0,0,1,0,0,1
1434,0,63.485504,6.0,5.0,0.9013,1.43,1.0,4.88,0,0,0,0.9016273502705903,0,0,0,1,0,0,1
1435,0,61.058597,3.0,2.0,0.8808,2.33,1.0,4.96,0,1,0,1.3313011757074649,0,0,0,1,0,0,1
1436,1,97.844011,13.0,11.0,0.8625,1.6,1.0,4.64,0,0,0,5.616662064011932,0,0,0,1,0,0,1
1437,0,78.240666,10.0,2.0,0.826,1.55,1.0,4.72,0,0,0,1.6516854910853187,0,0,0,1,0,0,1
1438,0,77.801897,6.0,1.0,0.8681,1.27,0.88,4.84,0,0,0,0.5467267938165175,0,0,0,1,0,0,1
1439,0,89.385164,4.0,1.0,0.7959,2.88,1.0,4.81,0,1,0,3.85384049164885,0,0,0,1,0,0,1
1440,1,56.108914,3.0,1.0,0.8272,2.07,1.0,4.88,0,1,0,0.7075099049043791,0,0,0,1,0,0,1
1441,0,64.099313,4.0,0.0,0.8444,1.43,0.84,4.96,0,0,1,1.5469034123040601,0,0,0,1,0,0,1
1442,0,38.436132,4.0,7.0,0.8573,1.3,1.0,5.0,0,0,0,1.4875955490527086,0,0,0,1,0,0,1
1443,1,137.900806,20.0,6.0,0.8887,1.55,0.96,4.72,0,0,0,4.0484897605785815,0,0,0,1,0,0,0
1444,0,62.555141,7.0,0.0,0.8395,3.29,0.96,4.84,0,0,1,5.09079698324909,0,0,0,1,0,0,1
1445,1,50.914298,4.0,0.0,0.8428,1.43,0.88,4.84,0,0,0,1.5673883688838512,0,0,0,1,0,0,1
1446,1,46.338131,18.0,3.0,0.8716,1.32,0.88,4.73,0,0,0,0.7897927440556478,0,0,0,1,0,0,1
1447,1,70.715315,11.0,0.0,0.8702,1.95,1.0,4.64,0,0,0,4.896629018851898,0,0,0,1,0,0,1
1448,0,69.324854,14.0,3.0,0.855,1.39,1.0,4.68,0,1,0,0.35814660829831324,0,0,0,1,0,0,1
1449,1,180.386907,41.0,23.0,0.8743,1.28,0.96,4.88,0,0,0,3.1247512676423024,0,0,0,1,0,0,0
1450,0,172.117753,18.0,1.0,0.8297,1.81,1.0,4.72,0,1,0,1.4843174821310454,0,0,0,1,0,0,0
1451,1,128.949756,16.0,0.0,0.8213,1.64,1.0,4.92,0,0,0,0.7412405806631619,0,0,0,1,0,0,1
1452,0,46.209397,4.0,0.0,0.8037,1.8,0.96,4.84,0,0,0,0.1471426527069676,0,0,0,1,0,0,1
1453,1,77.781566,13.0,0.0,0.8822,1.3,1.0,4.52,0,0,0,1.57400091141869,0,0,0,1,0,0,1
1454,0,90.508267,4.0,1.0,0.8459,1.45,0.96,4.8,0,0,0,1.3814402282700855,0,0,0,1,0,0,1
1456,1,57.045108,4.0,0.0,0.8289,1.5,0.96,4.68,0,0,0,4.397560293070589,0,0,0,0,1,0,0
1457,0,48.658509,12.0,1.0,0.8333,2.0,1.0,4.84,0,1,0,0.25147336972891254,0,0,0,1,0,0,1
1458,0,80.755299,18.0,6.0,0.8222,2.2,0.2,4.78,0,0,1,1.192188538897762,0,0,0,1,0,0,1
1459,0,121.651619,11.0,9.0,0.828,1.79,1.0,4.88,0,1,0,0.7512992809905525,0,0,0,1,0,0,1
1460,0,75.504437,5.0,0.0,0.8663,2.63,0.96,4.88,0,1,0,2.5519254143412864,0,0,0,1,0,0,1
1461,0,80.572682,10.0,10.0,0.8581,2.52,1.0,4.68,0,1,0,2.1629487862347947,0,0,0,1,0,0,1
1462,0,85.344434,11.0,0.0,0.8542,1.23,1.0,4.96,0,1,0,0.25196981781517164,0,0,0,1,0,0,1
1463,0,109.165823,33.0,0.0,0.8728,1.89,1.0,4.92,0,0,0,0.08655108506377342,0,0,0,1,0,0,1
1464,1,59.102551,10.0,0.0,0.9226,1.55,1.0,4.88,0,0,0,0.36287310446465193,0,0,0,1,0,0,0
1465,0,97.895502,12.0,2.0,0.8645,1.18,0.96,4.6,0,0,0,1.5053101070517356,0,0,0,1,0,0,1
1466,1,73.867691,9.0,1.0,0.8567,2.23,0.92,4.88,0,1,0,1.2488094627894617,0,0,0,1,0,0,1
1467,0,56.007978,13.0,4.0,0.8516,1.14,1.0,4.76,0,0,0,0.753523975686166,0,0,0,1,0,0,1
1468,0,100.800466,12.0,0.0,0.9226,1.55,1.0,4.88,0,0,0,3.4746110635918313,0,0,0,1,0,0,1
1469,0,73.005739,4.0,0.0,0.8156,3.0,1.0,4.92,0,1,0,5.6960743559248215,0,0,0,1,0,0,1
1470,0,110.322539,18.0,4.0,0.8333,1.86,0.96,4.58,0,0,0,1.3995383134489292,0,0,0,1,0,0,1
1471,0,48.864245,1.0,1.0,0.8407,2.38,0.96,5.0,0,1,0,0.5914254558259812,0,0,0,1,0,0,1
1472,1,128.872597,20.0,7.0,0.8306,2.67,1.0,4.84,0,1,0,0.5689356340707629,0,0,0,0,1,0,1
1473,0,52.085625,12.0,3.0,0.91,1.47,0.96,4.84,0,0,0,1.1910478112351488,0,0,0,1,0,0,1
1474,0,103.185326,16.0,4.0,0.8801,1.85,0.96,4.8,0,0,0,0.8242756757673925,0,0,0,1,0,0,1
1475,0,73.567064,4.0,0.0,0.8715,3.0,1.0,4.84,0,1,0,4.408428851741465,0,0,0,1,0,0,1
1476,0,124.038609,19.0,0.0,0.8497,3.0,1.0,4.92,0,1,0,3.5387248272318317,0,0,0,1,0,0,0
1477,0,33.245421,0.0,2.0,0.8498,1.5,0.96,4.96,0,1,0,1.4576924195941647,0,0,0,1,0,0,1
1478,1,160.485139,25.0,0.0,0.8761,1.72,1.0,4.56,0,0,0,4.245130427777457,0,0,0,1,0,0,0
1479,0,61.674547,5.0,0.0,0.8255,1.89,1.0,4.84,0,0,0,1.6651191455349934,0,0,0,1,0,0,1
1480,0,148.529787,7.0,10.0,0.9529,1.47,0.92,4.76,0,0,0,1.0057254818796169,0,0,0,1,0,0,0
1482,0,58.231115,3.0,1.0,0.7771,1.81,0.84,4.5,0,0,1,5.649318220989494,0,0,0,1,0,0,1
1483,0,76.012794,20.0,2.0,0.851,1.58,1.0,4.92,0,0,0,0.8793759990909022,0,0,0,1,0,0,1
1484,0,56.480324,6.0,3.0,0.8289,1.5,0.96,4.68,0,0,0,0.3249492729877851,0,0,0,1,0,0,1
1485,1,121.580254,29.0,12.0,0.8851,1.58,1.0,5.0,0,0,0,0.7576992356776204,0,0,0,1,0,0,0
1486,0,74.250661,8.0,1.0,0.9238,2.47,0.96,4.84,0,1,0,0.48634696792268906,0,0,0,1,0,0,1
1487,1,72.506676,21.0,5.0,0.8504,1.19,1.0,4.72,0,0,0,0.2028635493791892,0,0,0,1,0,0,1
1488,1,148.608205,45.0,12.0,0.8486,1.5,0.96,4.96,0,0,0,1.7948016140896967,0,0,0,1,0,0,0
1489,0,89.337214,6.0,0.0,0.863,2.0,0.72,4.96,0,0,1,0.3502931936933271,0,0,0,1,0,0,0
1490,0,83.374039,3.0,1.0,0.8625,3.17,0.9524,4.78,0,1,0,0.4292317632942306,0,0,0,1,0,0,0
1491,0,79.333981,0.0,1.0,0.84,2.4,0.96,4.72,0,1,0,2.7555934475372195,0,0,0,1,0,0,0
1492,0,76.256111,13.0,1.0,0.8645,1.18,0.96,4.6,0,0,0,1.3202079621887823,0,0,0,1,0,0,1
1493,0,100.131996,7.0,10.0,0.8525,2.0,0.92,4.88,0,0,0,4.222934022687288,0,0,0,1,0,0,0
1494,1,74.086574,18.0,3.0,0.8443,1.76,1.0,4.96,0,0,0,0.4648254758349662,0,0,0,1,0,0,1
1496,1,150.853372,3.0,0.0,0.8406,2.07,0.88,5.0,0,1,0,7.239128647257543,0,0,0,1,0,0,0
1497,0,61.947562,0.0,1.0,0.8606,1.57,1.0,4.64,0,0,0,2.207866840369597,0,0,0,1,0,0,1
1500,1,60.628795,4.0,0.0,0.8156,3.0,1.0,4.92,0,1,0,1.2667549090125045,0,0,0,1,0,0,0
1502,0,86.017887,9.0,6.0,0.8827,2.36,0.88,4.8,0,1,0,0.47342476088758306,0,0,0,1,0,0,0
1504,0,85.549559,14.0,4.0,0.7818,1.91,0.8,4.8,0,0,1,15.97242533693116,0,0,0,1,0,0,0
1505,0,64.518256,16.0,0.0,0.9409,1.44,1.0,4.56,0,0,0,1.2250925483063453,0,0,0,1,0,0,1
1506,1,70.944287,10.0,0.0,0.8692,1.64,0.92,4.92,0,0,0,3.1483705004666653,0,0,0,1,0,0,0
1508,0,98.612806,2.0,0.0,0.8445,2.56,0.84,4.47,0,0,1,0.34784944949770635,0,0,0,1,0,0,0
1509,1,100.504281,28.0,11.0,0.8834,1.61,0.88,4.76,0,0,0,0.401178787660313,0,0,0,1,0,0,0
1511,1,110.359699,24.0,15.0,0.8699,1.59,0.96,4.72,0,0,0,0.1973860809383466,0,0,0,1,0,0,0
1512,0,62.747662,11.0,2.0,0.8829,1.77,1.0,4.72,0,0,0,1.6845524586790286,0,0,0,1,0,0,1
1513,1,62.818439,10.0,0.0,0.8446,1.38,0.96,4.96,0,0,0,0.018702744360397042,0,0,0,0,1,0,1
1514,1,44.514842,1.0,0.0,0.875,1.78,0.8,4.92,0,0,1,0.8049187175899206,0,0,0,1,0,0,1
1515,1,83.317143,36.0,0.0,0.826,1.55,1.0,4.72,0,0,0,3.541935351002612,0,0,0,1,0,0,0
1516,1,64.671506,5.0,0.0,0.8681,1.27,0.88,4.84,0,0,0,1.1228957490681784,0,0,0,1,0,0,0
1517,1,97.128833,31.0,13.0,0.8556,1.5,0.96,4.72,0,0,0,2.3643847289174316,0,0,0,1,0,0,0
1518,0,63.193983,1.0,0.0,0.8444,1.43,0.84,4.96,0,0,1,3.6708498986977554,0,0,0,1,0,0,0
1519,1,166.667839,42.0,10.0,0.8472,1.93,1.0,4.76,0,1,0,0.370152332717538,0,0,0,1,0,0,0
1523,1,54.692591,1.0,0.0,0.8542,1.23,1.0,4.96,0,1,0,1.5554367134031293,0,0,0,1,0,0,0
1525,0,58.211646,3.0,0.0,0.7683,2.53,0.92,5.0,0,1,0,4.043323099122434,0,0,0,1,0,0,0
1526,1,106.510498,8.0,6.0,0.9013,1.43,1.0,4.88,0,0,0,3.29206720615944,0,0,0,1,0,0,0
1527,1,61.462361,1.0,0.0,0.8428,1.43,0.88,4.84,0,0,0,2.700502321176605,0,0,0,0,1,0,0
1528,0,65.782642,3.0,0.0,0.8939,2.38,0.88,4.86,0,1,0,1.5961934607520183,0,0,0,1,0,0,0
1529,1,149.417463,33.0,8.0,0.8238,3.0,0.96,4.88,0,0,1,1.5126520180232526,0,0,0,1,0,0,0
1530,0,78.010648,3.0,1.0,0.9172,2.9,1.0,4.78,0,1,0,4.610956227272918,0,0,0,1,0,0,0
1531,1,57.319504,9.0,5.0,0.8687,1.42,0.96,4.8,0,0,0,0.5638583928192977,0,0,0,1,0,0,0
1532,1,55.377506,6.0,0.0,0.8233,1.98,0.96,4.65,0,0,0,0.5240738639471473,0,0,0,1,0,0,0
1533,0,64.186684,6.0,0.0,0.8663,2.63,0.96,4.88,0,1,0,0.6697842158634751,0,0,0,1,0,0,0
1534,1,166.371084,47.0,6.0,0.8834,1.61,0.88,4.76,0,0,0,1.1209071538945035,0,0,0,1,0,0,0
1535,0,91.472478,12.0,3.0,0.9028,1.63,1.0,4.8,0,0,0,0.49366082000572475,0,0,0,1,0,0,0
1536,0,51.370997,5.0,1.0,0.8272,2.07,1.0,4.88,0,1,0,0.9673411668354189,0,0,0,1,0,0,0
1537,1,33.181503,1.0,0.0,0.7984,2.06,0.96,4.96,0,1,0,1.083046870141456,0,0,0,1,0,0,1
1538,0,86.215468,5.0,2.0,0.8289,1.5,0.96,4.68,0,0,0,0.5443002943448623,0,0,0,1,0,0,0
1539,1,207.778612,52.0,13.0,0.8443,1.76,1.0,4.96,0,0,0,6.055891336326235,0,0,0,1,0,0,0
1540,1,110.941484,7.0,0.0,0.9238,2.47,0.96,4.84,0,1,0,1.0687346411517018,0,0,0,1,0,0,0
1541,0,83.474025,1.0,0.0,0.8235,3.5,1.0,4.44,0,0,1,1.5506271067901862,0,0,0,1,0,0,0
1542,1,57.286042,6.0,0.0,0.8594,2.11,1.0,4.76,0,1,0,2.0822552252287174,0,0,0,1,0,0,0
1543,0,59.273284,4.0,0.0,0.8599,1.5,1.0,4.84,0,0,0,0.890442114506884,0,0,0,1,0,0,0
1544,1,64.408761,1.0,0.0,0.8526,2.4,0.8,4.44,0,0,1,1.5237663278638804,0,0,0,1,0,0,0
1545,0,71.141193,1.0,0.0,0.7722,2.9,1.0,4.71,0,1,0,3.1338661066521807,0,0,0,1,0,0,0
1546,1,95.391649,10.0,0.0,0.8065,3.05,1.0,4.9,0,0,1,3.9234507280086754,0,0,0,1,0,0,0
1547,1,79.430512,7.0,10.0,0.8268,1.35,0.88,4.92,0,0,0,1.588035969388358,0,0,0,1,0,0,0
1548,1,124.785925,10.0,5.0,0.8313,1.61,1.0,4.4,0,0,0,3.5687247419005046,0,0,0,1,0,0,0
1549,1,72.186557,6.0,4.0,0.8222,2.2,0.2,4.78,0,0,1,0.9015767062259197,0,0,0,1,0,0,0
1550,0,88.822408,22.0,0.0,0.8322,1.75,1.0,4.72,0,0,0,7.020392154340685,0,0,0,1,0,0,0
1551,0,87.199089,6.0,8.0,0.8037,1.8,0.96,4.84,0,0,0,0.2885223453850516,0,0,0,1,0,0,0
1552,1,63.884932,8.0,3.0,0.861,1.64,1.0,4.48,0,0,0,0.32012294136417685,0,0,0,1,0,0,0
1553,1,69.448231,17.0,3.0,0.847,1.67,0.96,4.76,0,0,0,0.4998355104367564,0,0,0,1,0,0,0
1554,0,63.320136,3.0,0.0,0.8537,2.33,1.0,4.43,0,1,0,1.114748185876246,0,0,0,1,0,0,0
1555,0,69.093318,5.0,5.0,0.8625,1.89,1.0,4.92,0,0,0,0.2391439298684851,0,0,0,1,0,0,0
1556,1,130.214924,20.0,10.0,0.8571,1.24,1.0,4.76,0,0,0,3.3909089464330906,0,0,0,1,0,0,0
1557,0,55.843767,1.0,0.0,0.8255,1.76,0.96,4.67,0,1,0,1.3094719993741264,0,0,0,1,0,0,0
1559,1,122.116168,10.0,1.0,0.9295,2.56,1.0,4.84,0,1,0,15.261645065104444,0,0,0,1,0,0,0
1560,1,149.697561,23.0,3.0,0.875,3.0,0.96,4.86,0,1,0,0.2634391845334697,0,0,0,1,0,0,0
1562,0,79.470617,22.0,8.0,0.8656,1.6,1.0,4.56,0,0,0,1.221204663303944,0,0,0,1,0,0,0
1563,0,98.236437,7.0,6.0,0.8939,2.38,0.88,4.86,0,1,0,6.204565102599894,0,0,0,1,0,0,0
1564,0,67.493525,5.0,0.0,0.8606,1.57,1.0,4.64,0,0,0,1.2769164688150119,0,0,0,1,0,0,0
1565,1,76.027573,24.0,1.0,0.8065,3.05,1.0,4.9,0,0,1,0.20467253184653472,0,0,0,1,0,0,0
1566,0,77.933663,4.0,0.0,0.828,1.79,1.0,4.88,0,1,0,3.283952433213843,0,0,0,1,0,0,0
1567,1,93.160406,30.0,5.0,0.8639,1.56,1.0,4.92,0,0,0,1.2138290946500154,0,0,0,1,0,0,0
1568,1,65.099518,1.0,0.0,0.9,2.5,1.0,4.73,0,1,0,0.20499801810761445,0,0,0,1,0,0,0
1569,0,41.879431,4.0,0.0,0.8333,2.0,1.0,4.84,0,1,0,1.564758109816034,0,0,0,1,0,0,0
1571,1,62.598137,3.0,0.0,0.8586,1.55,0.92,4.96,0,0,0,0.7754383385905145,0,0,0,1,0,0,0
1572,0,98.183518,6.0,0.0,0.867,2.08,1.0,4.95,0,1,0,1.605032220836304,0,0,0,1,0,0,0
1573,0,83.509794,3.0,0.0,0.8593,2.36,0.96,4.88,0,1,0,1.76170504114457,0,0,0,1,0,0,0
1574,0,145.996775,23.0,5.0,0.8492,1.6,0.88,4.8,0,0,0,1.5903403361913586,0,0,0,1,0,0,0
1575,0,71.407102,13.0,0.0,0.8446,1.38,0.96,4.96,0,0,0,0.1861494583972215,0,0,0,1,0,0,0
1577,1,57.980604,1.0,6.0,0.8887,1.55,0.96,4.72,0,0,0,4.0260308614156,0,0,0,1,0,0,0
1578,1,86.383924,13.0,8.0,0.8352,3.44,0.8,4.72,0,0,1,0.3867571052019301,0,0,0,1,0,0,0
1579,0,84.494636,3.0,0.0,0.8735,2.4,1.0,5.0,0,1,0,0.28836451317034284,0,0,0,1,0,0,0
1580,1,70.794209,2.0,0.0,0.8156,3.0,1.0,4.92,0,1,0,0.823964629190699,0,0,0,1,0,0,0
1581,1,93.153164,17.0,8.0,0.8231,1.58,1.0,4.84,0,0,0,0.3032804578065228,0,0,0,1,0,0,0
1582,1,78.517157,11.0,0.0,0.8471,1.5,1.0,4.64,0,0,0,0.7789274645299636,0,0,0,1,0,0,0
1583,1,104.594703,38.0,0.0,0.875,1.61,1.0,4.88,0,0,0,3.183035580426045,0,0,0,1,0,0,0
1584,0,92.119723,10.0,4.0,0.8337,2.03,1.0,4.96,0,1,0,0.782287441301209,0,0,0,1,0,0,0
1585,0,74.124346,12.0,5.0,0.9409,1.44,1.0,4.56,0,0,0,1.329042296270114,0,0,0,1,0,0,0
1586,1,89.413387,10.0,8.0,0.8222,2.25,1.0,4.92,0,1,0,1.0958758979930183,0,0,0,1,0,0,0
1587,1,49.998327,5.0,0.0,0.8428,1.43,0.88,4.84,0,0,0,2.461959844288517,0,0,0,1,0,0,0
1588,1,118.833791,3.0,0.0,0.8291,3.22,1.0,4.6,0,0,1,5.4972649646378695,0,0,0,1,0,0,0
1589,1,69.451753,6.0,1.0,0.8718,2.22,1.0,4.75,0,1,0,1.6903625550247068,0,0,0,1,0,0,0
1590,0,60.669089,1.0,0.0,0.8584,3.13,1.0,4.84,0,0,1,1.5857118348798411,0,0,0,1,0,0,0
1591,1,117.525621,9.0,1.0,0.8639,1.46,0.96,4.8,0,0,0,3.605277821293985,0,0,0,1,0,0,0
1592,1,168.978182,28.0,8.0,0.8817,1.56,0.96,4.56,0,0,0,0.5299874999938421,0,0,0,1,0,0,1
1593,1,63.393474,9.0,2.0,0.9261,2.2,0.88,4.53,0,1,0,1.115981332474878,0,0,0,1,0,0,0
1594,1,103.292939,15.0,0.0,0.863,2.0,0.72,4.96,0,0,1,0.08911207099731179,0,0,0,1,0,0,0
1596,0,71.273647,2.0,0.0,0.8243,1.82,0.92,4.92,0,0,0,3.5070327225932507,0,0,0,1,0,0,0
1597,1,68.281767,3.0,0.0,0.8213,1.64,1.0,4.92,0,0,0,0.34070940173904785,0,0,0,1,0,0,0
1598,1,104.867131,15.0,1.0,0.8801,1.85,0.96,4.8,0,0,0,0.13354515586712523,0,0,0,1,0,0,0
1599,0,53.663241,1.0,0.0,0.8814,0.95,0.64,4.52,0,0,1,1.6431313341199045,0,0,0,1,0,0,0
1600,0,129.680801,17.0,6.0,0.8525,2.0,0.92,4.88,0,0,0,2.944935416046981,0,0,0,1,0,0,0
1601,1,60.874315,9.0,3.0,0.8065,3.05,1.0,4.9,0,0,1,1.2927942528661174,0,0,0,1,0,0,0
1602,1,149.154335,31.0,8.0,0.878,1.54,1.0,4.84,0,0,0,1.2444455729602972,0,0,0,1,0,0,0
1604,1,88.550347,6.0,0.0,0.8521,2.5,1.0,4.6,0,1,0,0.5155069112265396,0,0,0,1,0,0,0
1605,0,90.895756,20.0,9.0,0.8721,1.14,0.92,4.68,0,0,0,0.0678922041317339,0,0,0,1,0,0,0
1606,1,71.991433,17.0,4.0,0.8571,1.24,1.0,4.76,0,0,0,0.5163487767471958,0,0,0,1,0,0,0
1607,1,78.655599,1.0,0.0,0.7615,3.8,0.88,4.82,0,0,1,1.904676158259254,0,0,0,1,0,0,0
1608,1,98.473131,24.0,13.0,0.7969,1.67,1.0,5.0,0,0,0,4.125693721707125,0,0,0,1,0,0,0
1609,1,151.226022,37.0,5.0,0.8897,2.0,0.88,4.64,0,0,0,3.103764509014734,0,0,0,1,0,0,0
1611,0,43.188216,12.0,2.0,0.9033,1.25,1.0,4.8,0,0,0,1.0127277205178633,0,0,0,1,0,0,0
1612,0,76.825325,7.0,0.0,0.8272,2.07,1.0,4.88,0,1,0,2.1678170961952405,0,0,0,1,0,0,0
1613,0,85.197089,10.0,1.0,0.8717,1.68,1.0,4.84,0,0,0,7.37201947815074,0,0,0,1,0,0,0
1614,0,55.813005,1.0,2.0,0.8289,1.5,0.96,4.68,0,0,0,1.131224287027133,0,0,0,1,0,0,0
1615,0,54.726418,6.0,0.0,0.8606,1.57,1.0,4.64,0,0,0,3.7123709819066066,0,0,0,1,0,0,0
1616,1,90.385773,1.0,1.0,0.847,1.67,0.96,4.76,0,0,0,0.32812323487005013,0,0,0,1,0,0,0
1617,1,164.169942,36.0,7.0,0.6825,1.85,1.0,4.96,0,0,0,1.9705174905693035,0,0,0,1,0,0,0
1618,1,58.242155,2.0,1.0,0.8255,1.76,0.96,4.67,0,1,0,2.627379424581338,0,0,0,1,0,0,0
1619,1,75.068148,6.0,2.0,0.9062,1.89,0.96,4.68,0,0,0,7.957351920286977,0,0,0,1,0,0,0
1620,1,44.299484,3.0,3.0,0.8222,2.2,0.2,4.78,0,0,1,0.6913926813563179,0,0,0,1,0,0,0
1621,0,115.300956,11.0,8.0,0.861,1.64,1.0,4.48,0,0,0,4.395853838545316,0,0,0,1,0,0,0
1622,0,91.105051,3.0,0.0,0.828,1.79,1.0,4.88,0,1,0,2.040339819582844,0,0,0,1,0,0,0
1623,0,59.161764,1.0,1.0,0.8172,2.22,0.88,4.68,0,1,0,2.419210929894043,0,0,0,1,0,0,0
1624,1,115.455063,9.0,2.0,0.8321,1.51,1.0,4.68,0,0,0,1.5742777875395924,0,0,0,1,0,0,0
1625,0,58.621725,10.0,2.0,0.8692,1.64,0.92,4.92,0,0,0,0.4445560361557114,0,0,0,1,0,0,0
1627,1,92.284018,6.0,1.0,0.828,1.79,1.0,4.88,0,1,0,0.7350499407233163,0,0,0,1,0,0,0
1628,0,63.444358,1.0,0.0,0.8593,2.36,0.96,4.88,0,1,0,2.7842895747663357,0,0,0,1,0,0,0
1629,0,62.867984,6.0,0.0,0.7818,1.91,0.8,4.8,0,0,1,11.469912920352986,0,0,0,1,0,0,0
1631,0,110.052123,27.0,0.0,0.7773,2.83,1.0,4.74,0,0,1,0.13465916824365454,0,0,0,1,0,0,0
1632,0,87.235318,23.0,4.0,0.8817,1.56,0.96,4.56,0,0,0,2.6072343326859384,0,0,0,1,0,0,0
1633,1,66.727635,25.0,5.0,0.9013,1.43,1.0,4.88,0,0,0,0.8215947315181262,0,0,0,1,0,0,0
1634,0,66.095158,9.0,2.0,0.8829,1.77,1.0,4.72,0,0,0,1.4197870573595652,0,0,0,1,0,0,0
1635,0,41.697087,4.0,0.0,0.8526,2.4,0.8,4.44,0,0,1,0.8850889405920153,0,0,0,1,0,0,0
1636,0,48.587795,3.0,3.0,0.8333,2.0,1.0,4.84,0,1,0,0.39543760931718186,0,0,0,1,0,0,0
1637,0,128.295102,22.0,1.0,0.8411,1.81,1.0,4.84,0,0,0,4.361514491249513,0,0,0,1,0,0,0
1639,0,85.500273,3.0,1.0,0.8735,2.4,1.0,5.0,0,1,0,4.996454992618398,0,0,0,1,0,0,0
1640,0,94.733646,19.0,4.0,0.8982,1.51,1.0,4.56,0,0,0,0.08758481526461119,0,0,0,1,0,0,0
1641,1,77.232497,5.0,1.0,0.9226,1.55,1.0,4.88,0,0,0,1.1205364308884729,0,0,0,1,0,0,0
